#"Instantaneous Power Usage"
#"Building: Utility Building, Meter: Allen Bradley 3000"
"Date","totalRealPower (W)"
"2021-07-14 01:05:00",7721
"2021-07-14 01:04:00",7647
"2021-07-14 01:03:00",8024
"2021-07-14 01:02:00",8016
"2021-07-14 01:01:00",8079
"2021-07-14 01:00:00",9926
"2021-07-14 00:59:00",9968
"2021-07-14 00:58:00",8735
"2021-07-14 00:57:00",8058
"2021-07-14 00:56:00",7756
"2021-07-14 00:55:00",7762
"2021-07-14 00:54:00",8783
"2021-07-14 00:53:00",9612
"2021-07-14 00:52:00",10056
"2021-07-14 00:51:00",8362
"2021-07-14 00:50:00",8026
"2021-07-14 00:49:00",7167
"2021-07-14 00:48:00",7469
"2021-07-14 00:47:00",7421
"2021-07-14 00:46:00",9101
"2021-07-14 00:45:00",9109
"2021-07-14 00:44:00",7669
"2021-07-14 00:43:00",7408
"2021-07-14 00:42:00",8565
"2021-07-14 00:41:00",8044
"2021-07-14 00:40:00",7872
"2021-07-14 00:39:00",8723
"2021-07-14 00:38:00",8740
"2021-07-14 00:37:00",9966
"2021-07-14 00:36:00",7451
"2021-07-14 00:35:00",7441
"2021-07-14 00:34:00",7441
"2021-07-14 00:33:00",7465
"2021-07-14 00:32:00",9139
"2021-07-14 00:31:00",9464
"2021-07-14 00:30:00",8079
"2021-07-14 00:29:00",8447
"2021-07-14 00:28:00",7397
"2021-07-14 00:27:00",7462
"2021-07-14 00:26:00",7467
"2021-07-14 00:25:00",9256
"2021-07-14 00:24:00",8667
"2021-07-14 00:23:00",7226
"2021-07-14 00:22:00",7385
"2021-07-14 00:21:00",8669
"2021-07-14 00:20:00",9265
"2021-07-14 00:19:00",9288
"2021-07-14 00:18:00",11617
"2021-07-14 00:17:00",11052
"2021-07-14 00:16:00",9706
"2021-07-14 00:15:00",9678
"2021-07-14 00:14:00",9571
"2021-07-14 00:13:00",9154
"2021-07-14 00:12:00",8784
"2021-07-14 00:11:00",10242
"2021-07-14 00:10:00",10414
"2021-07-14 00:09:00",9561
"2021-07-14 00:08:00",9942
"2021-07-14 00:07:00",9325
"2021-07-14 00:06:00",9220
"2021-07-14 00:05:00",9179
"2021-07-14 00:04:00",10272
"2021-07-14 00:03:00",9205
"2021-07-14 00:02:00",7274
"2021-07-14 00:01:00",7142
"2021-07-14 00:00:00",7400
"2021-07-13 23:59:00",7978
"2021-07-13 23:58:00",10454
"2021-07-13 23:57:00",9285
"2021-07-13 23:56:00",8793
"2021-07-13 23:55:00",7380
"2021-07-13 23:54:00",7195
"2021-07-13 23:53:00",7257
"2021-07-13 23:52:00",7457
"2021-07-13 23:51:00",7284
"2021-07-13 23:50:00",9027
"2021-07-13 23:49:00",8950
"2021-07-13 23:48:00",9135
"2021-07-13 23:47:00",9810
"2021-07-13 23:46:00",8622
"2021-07-13 23:45:00",7873
"2021-07-13 23:44:00",7886
"2021-07-13 23:43:00",7840
"2021-07-13 23:42:00",11870
"2021-07-13 23:41:00",7475
"2021-07-13 23:40:00",7547
"2021-07-13 23:39:00",8282
"2021-07-13 23:38:00",8281
"2021-07-13 23:37:00",7942
"2021-07-13 23:36:00",9668
"2021-07-13 23:35:00",11541
"2021-07-13 23:34:00",10394
"2021-07-13 23:33:00",11678
"2021-07-13 23:32:00",11533
"2021-07-13 23:31:00",9030
"2021-07-13 23:30:00",9840
"2021-07-13 23:29:00",11795
"2021-07-13 23:28:00",10436
"2021-07-13 23:27:00",8824
"2021-07-13 23:26:00",8686
"2021-07-13 23:25:00",10415
"2021-07-13 23:24:00",10048
"2021-07-13 23:23:00",12509
"2021-07-13 23:22:00",10094
"2021-07-13 23:21:00",11762
"2021-07-13 23:20:00",9840
"2021-07-13 23:19:00",9713
"2021-07-13 23:18:00",10070
"2021-07-13 23:17:00",9663
"2021-07-13 23:16:00",9984
"2021-07-13 23:15:00",11168
"2021-07-13 23:14:00",11190
"2021-07-13 23:13:00",9839
"2021-07-13 23:12:00",9544
"2021-07-13 23:11:00",9596
"2021-07-13 23:10:00",9453
"2021-07-13 23:09:00",9860
"2021-07-13 23:08:00",9902
"2021-07-13 23:07:00",11526
"2021-07-13 23:06:00",12075
"2021-07-13 23:05:00",11169
"2021-07-13 23:04:00",10544
"2021-07-13 23:03:00",10049
"2021-07-13 23:02:00",10689
"2021-07-13 23:01:00",9638
"2021-07-13 23:00:00",11392
"2021-07-13 22:59:00",9846
"2021-07-13 22:58:00",9713
"2021-07-13 22:57:00",9789
"2021-07-13 22:56:00",9707
"2021-07-13 22:55:00",9985
"2021-07-13 22:54:00",11623
"2021-07-13 22:53:00",10378
"2021-07-13 22:52:00",8249
"2021-07-13 22:51:00",8110
"2021-07-13 22:50:00",11012
"2021-07-13 22:49:00",8517
"2021-07-13 22:48:00",8532
"2021-07-13 22:47:00",8556
"2021-07-13 22:46:00",9844
"2021-07-13 22:45:00",8716
"2021-07-13 22:44:00",8632
"2021-07-13 22:43:00",8701
"2021-07-13 22:42:00",9982
"2021-07-13 22:41:00",10195
"2021-07-13 22:40:00",8353
"2021-07-13 22:39:00",9889
"2021-07-13 22:38:00",8361
"2021-07-13 22:37:00",8187
"2021-07-13 22:36:00",8320
"2021-07-13 22:35:00",8404
"2021-07-13 22:34:00",8530
"2021-07-13 22:33:00",8656
"2021-07-13 22:32:00",10443
"2021-07-13 22:31:00",9873
"2021-07-13 22:30:00",10197
"2021-07-13 22:29:00",9248
"2021-07-13 22:28:00",8836
"2021-07-13 22:27:00",8984
"2021-07-13 22:26:00",8678
"2021-07-13 22:25:00",11598
"2021-07-13 22:24:00",12118
"2021-07-13 22:23:00",10884
"2021-07-13 22:22:00",10013
"2021-07-13 22:21:00",9936
"2021-07-13 22:20:00",9969
"2021-07-13 22:19:00",9301
"2021-07-13 22:18:00",11428
"2021-07-13 22:17:00",10518
"2021-07-13 22:16:00",9103
"2021-07-13 22:15:00",10463
"2021-07-13 22:14:00",8672
"2021-07-13 22:13:00",9022
"2021-07-13 22:12:00",9260
"2021-07-13 22:11:00",10327
"2021-07-13 22:10:00",12871
"2021-07-13 22:09:00",11524
"2021-07-13 22:08:00",9891
"2021-07-13 22:07:00",9188
"2021-07-13 22:06:00",8313
"2021-07-13 22:05:00",8270
"2021-07-13 22:04:00",10056
"2021-07-13 22:03:00",9974
"2021-07-13 22:02:00",8881
"2021-07-13 22:01:00",8852
"2021-07-13 22:00:00",8908
"2021-07-13 21:59:00",8815
"2021-07-13 21:58:00",8664
"2021-07-13 21:57:00",10262
"2021-07-13 21:56:00",10997
"2021-07-13 21:55:00",9453
"2021-07-13 21:54:00",12687
"2021-07-13 21:53:00",12501
"2021-07-13 21:52:00",12092
"2021-07-13 21:51:00",11242
"2021-07-13 21:50:00",11542
"2021-07-13 21:49:00",11351
"2021-07-13 21:48:00",9679
"2021-07-13 21:47:00",9690
"2021-07-13 21:46:00",9286
"2021-07-13 21:45:00",8455
"2021-07-13 21:44:00",8994
"2021-07-13 21:43:00",10628
"2021-07-13 21:42:00",10554
"2021-07-13 21:41:00",8851
"2021-07-13 21:40:00",8443
"2021-07-13 21:39:00",8445
"2021-07-13 21:38:00",9108
"2021-07-13 21:37:00",8801
"2021-07-13 21:36:00",11288
"2021-07-13 21:35:00",11299
"2021-07-13 21:34:00",8791
"2021-07-13 21:33:00",8691
"2021-07-13 21:32:00",11184
"2021-07-13 21:31:00",8873
"2021-07-13 21:30:00",10366
"2021-07-13 21:29:00",11295
"2021-07-13 21:28:00",12614
"2021-07-13 21:27:00",10465
"2021-07-13 21:26:00",9843
"2021-07-13 21:25:00",9865
"2021-07-13 21:24:00",10490
"2021-07-13 21:23:00",9722
"2021-07-13 21:22:00",11061
"2021-07-13 21:21:00",11976
"2021-07-13 21:20:00",9339
"2021-07-13 21:19:00",9142
"2021-07-13 21:18:00",9870
"2021-07-13 21:17:00",9953
"2021-07-13 21:16:00",9241
"2021-07-13 21:15:00",11976
"2021-07-13 21:14:00",11957
"2021-07-13 21:13:00",9711
"2021-07-13 21:12:00",9967
"2021-07-13 21:11:00",9893
"2021-07-13 21:10:00",11040
"2021-07-13 21:09:00",10992
"2021-07-13 21:08:00",11755
"2021-07-13 21:07:00",13381
"2021-07-13 21:06:00",12624
"2021-07-13 21:05:00",10957
"2021-07-13 21:04:00",11489
"2021-07-13 21:03:00",10879
"2021-07-13 21:02:00",11328
"2021-07-13 21:01:00",11212
"2021-07-13 21:00:00",11048
"2021-07-13 20:59:00",9411
"2021-07-13 20:58:00",10733
"2021-07-13 20:57:00",12003
"2021-07-13 20:56:00",12751
"2021-07-13 20:55:00",13047
"2021-07-13 20:54:00",13556
"2021-07-13 20:53:00",17793
"2021-07-13 20:52:00",11513
"2021-07-13 20:51:00",11434
"2021-07-13 20:50:00",11322
"2021-07-13 20:49:00",11116
"2021-07-13 20:48:00",10261
"2021-07-13 20:47:00",10232
"2021-07-13 20:46:00",12115
"2021-07-13 20:45:00",10520
"2021-07-13 20:44:00",9854
"2021-07-13 20:43:00",9943
"2021-07-13 20:42:00",11919
"2021-07-13 20:41:00",10856
"2021-07-13 20:40:00",12331
"2021-07-13 20:39:00",13958
"2021-07-13 20:38:00",12130
"2021-07-13 20:37:00",11979
"2021-07-13 20:36:00",13464
"2021-07-13 20:35:00",11262
"2021-07-13 20:34:00",11358
"2021-07-13 20:33:00",10640
"2021-07-13 20:32:00",12397
"2021-07-13 20:31:00",11441
"2021-07-13 20:30:00",11548
"2021-07-13 20:29:00",11141
"2021-07-13 20:28:00",9951
"2021-07-13 20:27:00",9890
"2021-07-13 20:26:00",9826
"2021-07-13 20:25:00",12310
"2021-07-13 20:24:00",12612
"2021-07-13 20:23:00",11495
"2021-07-13 20:22:00",9544
"2021-07-13 20:21:00",9346
"2021-07-13 20:20:00",9360
"2021-07-13 20:19:00",10086
"2021-07-13 20:18:00",11801
"2021-07-13 20:17:00",11777
"2021-07-13 20:16:00",12867
"2021-07-13 20:15:00",13156
"2021-07-13 20:14:00",10772
"2021-07-13 20:13:00",10692
"2021-07-13 20:12:00",9872
"2021-07-13 20:11:00",11557
"2021-07-13 20:10:00",12862
"2021-07-13 20:09:00",10299
"2021-07-13 20:08:00",9414
"2021-07-13 20:07:00",9777
"2021-07-13 20:06:00",9348
"2021-07-13 20:05:00",9305
"2021-07-13 20:04:00",11570
"2021-07-13 20:03:00",11578
"2021-07-13 20:02:00",10282
"2021-07-13 20:01:00",9512
"2021-07-13 20:00:00",10238
"2021-07-13 19:59:00",11760
"2021-07-13 19:58:00",13490
"2021-07-13 19:57:00",12165
"2021-07-13 19:56:00",12163
"2021-07-13 19:55:00",10711
"2021-07-13 19:54:00",11554
"2021-07-13 19:53:00",11577
"2021-07-13 19:52:00",11501
"2021-07-13 19:51:00",10638
"2021-07-13 19:50:00",10775
"2021-07-13 19:49:00",12157
"2021-07-13 19:48:00",10966
"2021-07-13 19:47:00",9849
"2021-07-13 19:46:00",9866
"2021-07-13 19:45:00",9442
"2021-07-13 19:44:00",9802
"2021-07-13 19:43:00",11895
"2021-07-13 19:42:00",12194
"2021-07-13 19:41:00",9646
"2021-07-13 19:40:00",11467
"2021-07-13 19:39:00",11503
"2021-07-13 19:38:00",10855
"2021-07-13 19:37:00",10831
"2021-07-13 19:36:00",13140
"2021-07-13 19:35:00",14932
"2021-07-13 19:34:00",11569
"2021-07-13 19:33:00",11983
"2021-07-13 19:32:00",12194
"2021-07-13 19:31:00",9815
"2021-07-13 19:30:00",10916
"2021-07-13 19:29:00",12823
"2021-07-13 19:28:00",12648
"2021-07-13 19:27:00",11151
"2021-07-13 19:26:00",11049
"2021-07-13 19:25:00",11530
"2021-07-13 19:24:00",11596
"2021-07-13 19:23:00",11180
"2021-07-13 19:22:00",12502
"2021-07-13 19:21:00",12881
"2021-07-13 19:20:00",13639
"2021-07-13 19:19:00",13832
"2021-07-13 19:18:00",11142
"2021-07-13 19:17:00",11996
"2021-07-13 19:16:00",12012
"2021-07-13 19:15:00",14110
"2021-07-13 19:14:00",13539
"2021-07-13 19:13:00",14137
"2021-07-13 19:12:00",12246
"2021-07-13 19:11:00",12260
"2021-07-13 19:10:00",12218
"2021-07-13 19:09:00",9689
"2021-07-13 19:08:00",10613
"2021-07-13 19:07:00",13569
"2021-07-13 19:06:00",12542
"2021-07-13 19:05:00",11661
"2021-07-13 19:04:00",9834
"2021-07-13 19:03:00",9828
"2021-07-13 19:02:00",11156
"2021-07-13 19:01:00",10298
"2021-07-13 19:00:00",11735
"2021-07-13 18:59:00",13399
"2021-07-13 18:58:00",11356
"2021-07-13 18:57:00",11496
"2021-07-13 18:56:00",12956
"2021-07-13 18:55:00",12241
"2021-07-13 18:54:00",11361
"2021-07-13 18:53:00",11497
"2021-07-13 18:52:00",13057
"2021-07-13 18:51:00",11850
"2021-07-13 18:50:00",10340
"2021-07-13 18:49:00",11961
"2021-07-13 18:48:00",12451
"2021-07-13 18:47:00",13135
"2021-07-13 18:46:00",12223
"2021-07-13 18:45:00",11750
"2021-07-13 18:44:00",10822
"2021-07-13 18:43:00",11389
"2021-07-13 18:42:00",14331
"2021-07-13 18:41:00",14051
"2021-07-13 18:40:00",10690
"2021-07-13 18:39:00",10488
"2021-07-13 18:38:00",12152
"2021-07-13 18:37:00",11611
"2021-07-13 18:36:00",11476
"2021-07-13 18:35:00",10437
"2021-07-13 18:34:00",9606
"2021-07-13 18:33:00",9230
"2021-07-13 18:32:00",9089
"2021-07-13 18:31:00",10853
"2021-07-13 18:30:00",11072
"2021-07-13 18:29:00",10705
"2021-07-13 18:28:00",10897
"2021-07-13 18:27:00",10334
"2021-07-13 18:26:00",11963
"2021-07-13 18:25:00",11047
"2021-07-13 18:24:00",12749
"2021-07-13 18:23:00",11187
"2021-07-13 18:22:00",11599
"2021-07-13 18:21:00",11614
"2021-07-13 18:20:00",11587
"2021-07-13 18:19:00",12108
"2021-07-13 18:18:00",13490
"2021-07-13 18:17:00",15458
"2021-07-13 18:16:00",13268
"2021-07-13 18:15:00",14940
"2021-07-13 18:14:00",13845
"2021-07-13 18:13:00",13926
"2021-07-13 18:12:00",13684
"2021-07-13 18:11:00",13904
"2021-07-13 18:10:00",14055
"2021-07-13 18:09:00",12536
"2021-07-13 18:08:00",12554
"2021-07-13 18:07:00",11392
"2021-07-13 18:06:00",13899
"2021-07-13 18:05:00",12075
"2021-07-13 18:04:00",10694
"2021-07-13 18:03:00",12799
"2021-07-13 18:02:00",11702
"2021-07-13 18:01:00",12195
"2021-07-13 18:00:00",12160
"2021-07-13 17:59:00",12135
"2021-07-13 17:58:00",12935
"2021-07-13 17:57:00",11973
"2021-07-13 17:56:00",13466
"2021-07-13 17:55:00",13826
"2021-07-13 17:54:00",9880
"2021-07-13 17:53:00",10560
"2021-07-13 17:52:00",10671
"2021-07-13 17:51:00",10775
"2021-07-13 17:50:00",11611
"2021-07-13 17:49:00",13465
"2021-07-13 17:48:00",11137
"2021-07-13 17:47:00",9543
"2021-07-13 17:46:00",9556
"2021-07-13 17:45:00",9795
"2021-07-13 17:44:00",11882
"2021-07-13 17:43:00",12663
"2021-07-13 17:42:00",14653
"2021-07-13 17:41:00",12512
"2021-07-13 17:40:00",13748
"2021-07-13 17:39:00",15471
"2021-07-13 17:38:00",15639
"2021-07-13 17:37:00",13599
"2021-07-13 17:36:00",11680
"2021-07-13 17:35:00",14781
"2021-07-13 17:34:00",13271
"2021-07-13 17:33:00",12536
"2021-07-13 17:32:00",13553
"2021-07-13 17:31:00",14715
"2021-07-13 17:30:00",15952
"2021-07-13 17:29:00",17250
"2021-07-13 17:28:00",19375
"2021-07-13 17:27:00",14724
"2021-07-13 17:26:00",15283
"2021-07-13 17:25:00",13642
"2021-07-13 17:24:00",16356
"2021-07-13 17:23:00",17830
"2021-07-13 17:22:00",15425
"2021-07-13 17:21:00",15812
"2021-07-13 17:20:00",14061
"2021-07-13 17:19:00",13912
"2021-07-13 17:18:00",14382
"2021-07-13 17:17:00",13568
"2021-07-13 17:16:00",12603
"2021-07-13 17:15:00",14393
"2021-07-13 17:14:00",15480
"2021-07-13 17:13:00",13301
"2021-07-13 17:12:00",13164
"2021-07-13 17:11:00",12556
"2021-07-13 17:10:00",12740
"2021-07-13 17:09:00",12619
"2021-07-13 17:08:00",14484
"2021-07-13 17:07:00",14688
"2021-07-13 17:06:00",12865
"2021-07-13 17:05:00",13060
"2021-07-13 17:04:00",12121
"2021-07-13 17:03:00",12484
"2021-07-13 17:02:00",12578
"2021-07-13 17:01:00",14161
"2021-07-13 17:00:00",13985
"2021-07-13 16:59:00",14040
"2021-07-13 16:58:00",12449
"2021-07-13 16:57:00",11722
"2021-07-13 16:56:00",12583
"2021-07-13 16:55:00",11628
"2021-07-13 16:54:00",11623
"2021-07-13 16:53:00",13907
"2021-07-13 16:52:00",13964
"2021-07-13 16:51:00",12706
"2021-07-13 16:50:00",11571
"2021-07-13 16:49:00",10477
"2021-07-13 16:48:00",10408
"2021-07-13 16:47:00",11024
"2021-07-13 16:46:00",12748
"2021-07-13 16:45:00",14767
"2021-07-13 16:44:00",14748
"2021-07-13 16:43:00",12373
"2021-07-13 16:42:00",11654
"2021-07-13 16:41:00",10882
"2021-07-13 16:40:00",11444
"2021-07-13 16:39:00",11445
"2021-07-13 16:38:00",9412
"2021-07-13 16:37:00",8692
"2021-07-13 16:36:00",8532
"2021-07-13 16:35:00",10135
"2021-07-13 16:34:00",11024
"2021-07-13 16:33:00",12569
"2021-07-13 16:32:00",14920
"2021-07-13 16:31:00",14838
"2021-07-13 16:30:00",13333
"2021-07-13 16:29:00",12035
"2021-07-13 16:28:00",10181
"2021-07-13 16:27:00",8669
"2021-07-13 16:26:00",8698
"2021-07-13 16:25:00",10312
"2021-07-13 16:24:00",12822
"2021-07-13 16:23:00",13134
"2021-07-13 16:22:00",11906
"2021-07-13 16:21:00",11310
"2021-07-13 16:20:00",11637
"2021-07-13 16:19:00",12787
"2021-07-13 16:18:00",13862
"2021-07-13 16:17:00",10453
"2021-07-13 16:16:00",9538
"2021-07-13 16:15:00",9725
"2021-07-13 16:14:00",9829
"2021-07-13 16:13:00",8197
"2021-07-13 16:12:00",11074
"2021-07-13 16:11:00",10854
"2021-07-13 16:10:00",8867
"2021-07-13 16:09:00",8520
"2021-07-13 16:08:00",7174
"2021-07-13 16:07:00",7220
"2021-07-13 16:06:00",7470
"2021-07-13 16:05:00",9011
"2021-07-13 16:04:00",9921
"2021-07-13 16:03:00",8944
"2021-07-13 16:02:00",11366
"2021-07-13 16:01:00",12433
"2021-07-13 16:00:00",9930
"2021-07-13 15:59:00",9694
"2021-07-13 15:58:00",10473
"2021-07-13 15:57:00",9896
"2021-07-13 15:56:00",7446
"2021-07-13 15:55:00",7763
"2021-07-13 15:54:00",7809
"2021-07-13 15:53:00",7813
"2021-07-13 15:52:00",9282
"2021-07-13 15:51:00",10660
"2021-07-13 15:50:00",8646
"2021-07-13 15:49:00",8439
"2021-07-13 15:48:00",8765
"2021-07-13 15:47:00",7935
"2021-07-13 15:46:00",7832
"2021-07-13 15:45:00",7561
"2021-07-13 15:44:00",10368
"2021-07-13 15:43:00",8598
"2021-07-13 15:42:00",9374
"2021-07-13 15:41:00",9996
"2021-07-13 15:40:00",10421
"2021-07-13 15:39:00",10140
"2021-07-13 15:38:00",10277
"2021-07-13 15:37:00",9980
"2021-07-13 15:36:00",8838
"2021-07-13 15:35:00",7957
"2021-07-13 15:34:00",7801
"2021-07-13 15:33:00",8016
"2021-07-13 15:32:00",8317
"2021-07-13 15:31:00",10692
"2021-07-13 15:30:00",10788
"2021-07-13 15:29:00",8228
"2021-07-13 15:28:00",8805
"2021-07-13 15:27:00",10697
"2021-07-13 15:26:00",7646
"2021-07-13 15:25:00",7676
"2021-07-13 15:24:00",11525
"2021-07-13 15:23:00",11714
"2021-07-13 15:22:00",9333
"2021-07-13 15:21:00",9288
"2021-07-13 15:20:00",9238
"2021-07-13 15:19:00",9120
"2021-07-13 15:18:00",8777
"2021-07-13 15:17:00",10125
"2021-07-13 15:16:00",10027
"2021-07-13 15:15:00",9280
"2021-07-13 15:14:00",9138
"2021-07-13 15:13:00",9101
"2021-07-13 15:12:00",8239
"2021-07-13 15:11:00",8294
"2021-07-13 15:10:00",9765
"2021-07-13 15:09:00",9624
"2021-07-13 15:08:00",8145
"2021-07-13 15:07:00",8995
"2021-07-13 15:06:00",8639
"2021-07-13 15:05:00",9633
"2021-07-13 15:04:00",10072
"2021-07-13 15:03:00",11320
"2021-07-13 15:02:00",8771
"2021-07-13 15:01:00",8422
"2021-07-13 15:00:00",9271
"2021-07-13 14:59:00",8757
"2021-07-13 14:58:00",8953
"2021-07-13 14:57:00",9444
"2021-07-13 14:56:00",11017
"2021-07-13 14:55:00",9524
"2021-07-13 14:54:00",7867
"2021-07-13 14:53:00",7076
"2021-07-13 14:52:00",7150
"2021-07-13 14:51:00",7385
"2021-07-13 14:50:00",7883
"2021-07-13 14:49:00",8975
"2021-07-13 14:48:00",8483
"2021-07-13 14:47:00",8280
"2021-07-13 14:46:00",7012
"2021-07-13 14:45:00",9490
"2021-07-13 14:44:00",9656
"2021-07-13 14:43:00",12948
"2021-07-13 14:42:00",12042
"2021-07-13 14:41:00",10131
"2021-07-13 14:40:00",10149
"2021-07-13 14:39:00",12672
"2021-07-13 14:38:00",11069
"2021-07-13 14:37:00",10981
"2021-07-13 14:36:00",12256
"2021-07-13 14:35:00",11656
"2021-07-13 14:34:00",10349
"2021-07-13 14:33:00",10400
"2021-07-13 14:32:00",11624
"2021-07-13 14:31:00",11816
"2021-07-13 14:30:00",11140
"2021-07-13 14:29:00",11918
"2021-07-13 14:28:00",10411
"2021-07-13 14:27:00",9576
"2021-07-13 14:26:00",10949
"2021-07-13 14:25:00",10950
"2021-07-13 14:24:00",11311
"2021-07-13 14:23:00",12122
"2021-07-13 14:22:00",13863
"2021-07-13 14:21:00",13666
"2021-07-13 14:20:00",12292
"2021-07-13 14:19:00",12248
"2021-07-13 14:18:00",10508
"2021-07-13 14:17:00",12490
"2021-07-13 14:16:00",13266
"2021-07-13 14:15:00",12656
"2021-07-13 14:14:00",11061
"2021-07-13 14:13:00",10992
"2021-07-13 14:12:00",10755
"2021-07-13 14:11:00",11164
"2021-07-13 14:10:00",11807
"2021-07-13 14:09:00",13902
"2021-07-13 14:08:00",12875
"2021-07-13 14:07:00",9692
"2021-07-13 14:06:00",9718
"2021-07-13 14:05:00",10373
"2021-07-13 14:04:00",9265
"2021-07-13 14:03:00",9876
"2021-07-13 14:02:00",12527
"2021-07-13 14:01:00",12765
"2021-07-13 14:00:00",10931
"2021-07-13 13:59:00",11394
"2021-07-13 13:58:00",13926
"2021-07-13 13:57:00",14028
"2021-07-13 13:56:00",11491
"2021-07-13 13:55:00",13143
"2021-07-13 13:54:00",12811
"2021-07-13 13:53:00",10436
"2021-07-13 13:52:00",10411
"2021-07-13 13:51:00",9461
"2021-07-13 13:50:00",9513
"2021-07-13 13:49:00",10557
"2021-07-13 13:48:00",12356
"2021-07-13 13:47:00",13123
"2021-07-13 13:46:00",9227
"2021-07-13 13:45:00",9875
"2021-07-13 13:44:00",10742
"2021-07-13 13:43:00",11303
"2021-07-13 13:42:00",10920
"2021-07-13 13:41:00",12640
"2021-07-13 13:40:00",14089
"2021-07-13 13:39:00",11185
"2021-07-13 13:38:00",13264
"2021-07-13 13:37:00",11535
"2021-07-13 13:36:00",12212
"2021-07-13 13:35:00",10804
"2021-07-13 13:34:00",12834
"2021-07-13 13:33:00",9680
"2021-07-13 13:32:00",9747
"2021-07-13 13:31:00",11537
"2021-07-13 13:30:00",11553
"2021-07-13 13:29:00",10787
"2021-07-13 13:28:00",12278
"2021-07-13 13:27:00",13218
"2021-07-13 13:26:00",10306
"2021-07-13 13:25:00",9450
"2021-07-13 13:24:00",10709
"2021-07-13 13:23:00",10309
"2021-07-13 13:22:00",10398
"2021-07-13 13:21:00",12097
"2021-07-13 13:20:00",12839
"2021-07-13 13:19:00",13577
"2021-07-13 13:18:00",13904
"2021-07-13 13:17:00",12912
"2021-07-13 13:16:00",10118
"2021-07-13 13:15:00",10175
"2021-07-13 13:14:00",13363
"2021-07-13 13:13:00",9436
"2021-07-13 13:12:00",9498
"2021-07-13 13:11:00",8172
"2021-07-13 13:10:00",8819
"2021-07-13 13:09:00",10491
"2021-07-13 13:08:00",8788
"2021-07-13 13:07:00",10321
"2021-07-13 13:06:00",7388
"2021-07-13 13:05:00",7743
"2021-07-13 13:04:00",8574
"2021-07-13 13:03:00",8586
"2021-07-13 13:02:00",9080
"2021-07-13 13:01:00",9474
"2021-07-13 13:00:00",11305
"2021-07-13 12:59:00",10087
"2021-07-13 12:58:00",9799
"2021-07-13 12:57:00",9896
"2021-07-13 12:56:00",8020
"2021-07-13 12:55:00",7670
"2021-07-13 12:54:00",7792
"2021-07-13 12:53:00",9474
"2021-07-13 12:52:00",9561
"2021-07-13 12:51:00",8513
"2021-07-13 12:50:00",10991
"2021-07-13 12:49:00",11165
"2021-07-13 12:48:00",11053
"2021-07-13 12:47:00",9084
"2021-07-13 12:46:00",9753
"2021-07-13 12:45:00",15037
"2021-07-13 12:44:00",13511
"2021-07-13 12:43:00",11903
"2021-07-13 12:42:00",12244
"2021-07-13 12:41:00",13644
"2021-07-13 12:40:00",10747
"2021-07-13 12:39:00",11755
"2021-07-13 12:38:00",10379
"2021-07-13 12:37:00",9330
"2021-07-13 12:36:00",9259
"2021-07-13 12:35:00",8201
"2021-07-13 12:34:00",8237
"2021-07-13 12:33:00",8788
"2021-07-13 12:32:00",10258
"2021-07-13 12:31:00",9902
"2021-07-13 12:30:00",9135
"2021-07-13 12:29:00",9062
"2021-07-13 12:28:00",9782
"2021-07-13 12:27:00",9656
"2021-07-13 12:26:00",10239
"2021-07-13 12:25:00",12507
"2021-07-13 12:24:00",11418
"2021-07-13 12:23:00",11862
"2021-07-13 12:22:00",9669
"2021-07-13 12:21:00",9964
"2021-07-13 12:20:00",10930
"2021-07-13 12:19:00",12150
"2021-07-13 12:18:00",11784
"2021-07-13 12:17:00",9940
"2021-07-13 12:16:00",9772
"2021-07-13 12:15:00",8793
"2021-07-13 12:14:00",8001
"2021-07-13 12:13:00",9334
"2021-07-13 12:12:00",14250
"2021-07-13 12:11:00",13266
"2021-07-13 12:10:00",10013
"2021-07-13 12:09:00",10015
"2021-07-13 12:08:00",11262
"2021-07-13 12:07:00",11302
"2021-07-13 12:06:00",9634
"2021-07-13 12:05:00",13213
"2021-07-13 12:04:00",8860
"2021-07-13 12:03:00",8994
"2021-07-13 12:02:00",9596
"2021-07-13 12:01:00",9817
"2021-07-13 12:00:00",10347
"2021-07-13 11:59:00",9058
"2021-07-13 11:58:00",10328
"2021-07-13 11:57:00",9193
"2021-07-13 11:56:00",9948
"2021-07-13 11:55:00",9959
"2021-07-13 11:54:00",9268
"2021-07-13 11:53:00",9577
"2021-07-13 11:52:00",9288
"2021-07-13 11:51:00",11001
"2021-07-13 11:50:00",9174
"2021-07-13 11:49:00",8874
"2021-07-13 11:48:00",9474
"2021-07-13 11:47:00",8519
"2021-07-13 11:46:00",9210
"2021-07-13 11:45:00",11014
"2021-07-13 11:44:00",15123
"2021-07-13 11:43:00",12211
"2021-07-13 11:42:00",9444
"2021-07-13 11:41:00",10321
"2021-07-13 11:40:00",9457
"2021-07-13 11:39:00",9365
"2021-07-13 11:38:00",8475
"2021-07-13 11:37:00",10226
"2021-07-13 11:36:00",9304
"2021-07-13 11:35:00",10192
"2021-07-13 11:34:00",11029
"2021-07-13 11:33:00",9364
"2021-07-13 11:32:00",10263
"2021-07-13 11:31:00",11904
"2021-07-13 11:30:00",11653
"2021-07-13 11:29:00",9979
"2021-07-13 11:28:00",10051
"2021-07-13 11:27:00",10229
"2021-07-13 11:26:00",9688
